orderitemid,orderid,itemid
96488,96488,12
96489,96489,13
96490,96490,1
96491,96491,20
96492,96492,9
96493,96493,12
96494,96494,4
96495,96495,7
96496,96496,16
96497,96497,1
96498,96498,12
96499,96499,1
96500,96500,5
96501,96501,13
96502,96502,4
96503,96503,18
96504,96504,10
96505,96505,12
96506,96506,12
96507,96507,3
96508,96508,20
96509,96509,14
96510,96510,2
96511,96511,16
96512,96512,18
96513,96513,13
96514,96514,16
96515,96515,17
96516,96516,19
96517,96517,1
96518,96518,7
96519,96519,5
96520,96520,6
96521,96521,8
96522,96522,19
96523,96523,15
96524,96524,10
96525,96525,16
96526,96526,12
96527,96527,19
96528,96528,3
96529,96529,13
96530,96530,10
96531,96531,12
96532,96532,17
96533,96533,8
96534,96534,12
96535,96535,4
96536,96536,11
96537,96537,9
96538,96538,2
96539,96539,14
96540,96540,5
96541,96541,8
96542,96542,15
96543,96543,2
96544,96544,11
96545,96545,13
96546,96546,3
96547,96547,13
96548,96548,11
96549,96549,9
96550,96550,16
96551,96551,2
96552,96552,11
96553,96553,17
96554,96554,16
96555,96555,5
96556,96556,5
96557,96557,5
96558,96558,7
96559,96559,19
96560,96560,12
96561,96561,18
96562,96562,2
96563,96563,7
96564,96564,3
96565,96565,16
96566,96566,1
96567,96567,14
96568,96568,1
96569,96569,5
96570,96570,10
96571,96571,11
96572,96572,16
96573,96573,3
96574,96574,2
96575,96575,10
96576,96576,6
96577,96577,19
96578,96578,1
96579,96579,16
96580,96580,16
96581,96581,9
96582,96582,1
96583,96583,9
96584,96584,20
96585,96585,1
96586,96586,18
96587,96587,14
96588,96588,4
96589,96589,1
96590,96590,18
96591,96591,12
96592,96592,20
96593,96593,12
96594,96594,17
96595,96595,12
96596,96596,15
96597,96597,7
96598,96598,9
96599,96599,6
96600,96600,3
96601,96601,14
96602,96602,8
96603,96603,10
96604,96604,8
96605,96605,2
96606,96606,7
96607,96607,16
96608,96608,4
96609,96609,12
96610,96610,13
96611,96611,7
96612,96612,10
96613,96613,15
96614,96614,17
96615,96615,13
96616,96616,19
96617,96617,2
96618,96618,20
96619,96619,4
96620,96620,3
96621,96621,8
96622,96622,9
96623,96623,8
96624,96624,10
96625,96625,19
96626,96626,18
96627,96627,8
96628,96628,10
96629,96629,1
96630,96630,3
96631,96631,9
96632,96632,13
96633,96633,4
96634,96634,17
96635,96635,3
96636,96636,17
96637,96637,20
96638,96638,1
96639,96639,12
96640,96640,13
96641,96641,2
96642,96642,13
96643,96643,20
96644,96644,14
96645,96645,3
96646,96646,14
96647,96647,8
96648,96648,9
96649,96649,14
96650,96650,13
96651,96651,9
96652,96652,14
96653,96653,10
96654,96654,8
96655,96655,11
96656,96656,18
96657,96657,16
96658,96658,4
96659,96659,13
96660,96660,19
96661,96661,10
96662,96662,8
96663,96663,19
96664,96664,4
96665,96665,6
96666,96666,15
96667,96667,4
96668,96668,1
96669,96669,14
96670,96670,10
96671,96671,1
96672,96672,15
96673,96673,20
96674,96674,3
96675,96675,16
96676,96676,8
96677,96677,1
96678,96678,1
96679,96679,6
96680,96680,20
96681,96681,2
96682,96682,7
96683,96683,7
96684,96684,19
96685,96685,8
96686,96686,15
96687,96687,20
96688,96688,5
96689,96689,17
96690,96690,13
96691,96691,2
96692,96692,1
96693,96693,5
96694,96694,3
96695,96695,17
96696,96696,14
96697,96697,14
96698,96698,7
96699,96699,19
96700,96700,7
96701,96701,2
96702,96702,12
96703,96703,14
96704,96704,13
96705,96705,12
96706,96706,6
96707,96707,1
96708,96708,4
96709,96709,13
96710,96710,15
96711,96711,16
96712,96712,19
96713,96713,20
96714,96714,14
96715,96715,6
96716,96716,7
96717,96717,13
96718,96718,13
96719,96719,15
96720,96720,16
96721,96721,19
96722,96722,11
96723,96723,9
96724,96724,1
96725,96725,13
96726,96726,12
96727,96727,4
96728,96728,3
96729,96729,12
96730,96730,5
96731,96731,20
96732,96732,15
96733,96733,14
96734,96734,17
96735,96735,13
96736,96736,18
96737,96737,5
96738,96738,15
96739,96739,5
96740,96740,12
96741,96741,4
96742,96742,2
96743,96743,17
96744,96744,2
96745,96745,9
96746,96746,9
96747,96747,16
96748,96748,20
96749,96749,16
96750,96750,9
96751,96751,4
96752,96752,10
96753,96753,10
96754,96754,14
96755,96755,14
96756,96756,4
96757,96757,10
96758,96758,14
96759,96759,16
96760,96760,20
96761,96761,6
96762,96762,1
96763,96763,12
96764,96764,8
96765,96765,1
96766,96766,20
96767,96767,10
96768,96768,11
96769,96769,20
96770,96770,15
96771,96771,1
96772,96772,18
96773,96773,13
96774,96774,8
96775,96775,2
96776,96776,13
96777,96777,10
96778,96778,19
96779,96779,9
96780,96780,11
96781,96781,1
96782,96782,8
96783,96783,10
96784,96784,3
96785,96785,12
96786,96786,12
96787,96787,2
96788,96788,6
96789,96789,19
96790,96790,4
96791,96791,9
96792,96792,3
96793,96793,15
96794,96794,8
96795,96795,11
96796,96796,6
96797,96797,4
96798,96798,13
96799,96799,5
96800,96800,17
96801,96801,14
96802,96802,18
96803,96803,12
96804,96804,2
96805,96805,4
96806,96806,13
96807,96807,19
96808,96808,2
96809,96809,11
96810,96810,5
96811,96811,13
96812,96812,17
96813,96813,15
96814,96814,10
96815,96815,15
96816,96816,20
96817,96817,20
96818,96818,19
96819,96819,7
96820,96820,1
96821,96821,3
96822,96822,20
96823,96823,14
96824,96824,15
96825,96825,9
96826,96826,20
96827,96827,2
96828,96828,13
96829,96829,3
96830,96830,14
96831,96831,13
96832,96832,3
96833,96833,20
96834,96834,2
96835,96835,9
96836,96836,5
96837,96837,20
96838,96838,12
96839,96839,6
96840,96840,10
96841,96841,10
96842,96842,1
96843,96843,10
96844,96844,17
96845,96845,4
96846,96846,10
96847,96847,15
96848,96848,6
96849,96849,15
96850,96850,16
96851,96851,18
96852,96852,20
96853,96853,9
96854,96854,2
96855,96855,14
96856,96856,3
96857,96857,9
96858,96858,1
96859,96859,11
96860,96860,18
96861,96861,4
96862,96862,2
96863,96863,13
96864,96864,12
96865,96865,11
96866,96866,2
96867,96867,12
96868,96868,13
96869,96869,18
96870,96870,2
96871,96871,6
96872,96872,17
96873,96873,3
96874,96874,11
96875,96875,14
96876,96876,16
96877,96877,20
96878,96878,18
96879,96879,13
96880,96880,16
96881,96881,3
96882,96882,10
96883,96883,5
96884,96884,9
96885,96885,2
96886,96886,19
96887,96887,3
96888,96888,20
96889,96889,3
96890,96890,15
96891,96891,6
96892,96892,9
96893,96893,20
96894,96894,2
96895,96895,9
96896,96896,2
96897,96897,10
96898,96898,9
96899,96899,15
96900,96900,17
96901,96901,9
96902,96902,13
96903,96903,1
96904,96904,3
96905,96905,10
96906,96906,14
96907,96907,15
96908,96908,8
96909,96909,16
96910,96910,7
96911,96911,6
96912,96912,13
96913,96913,19
96914,96914,9
96915,96915,15
96916,96916,15
96917,96917,8
96918,96918,1
96919,96919,4
96920,96920,19
96921,96921,20
96922,96922,3
96923,96923,4
96924,96924,3
96925,96925,2
96926,96926,19
96927,96927,5
96928,96928,3
96929,96929,8
96930,96930,9
96931,96931,20
96932,96932,19
96933,96933,20
96934,96934,15
96935,96935,17
96936,96936,19
96937,96937,14
96938,96938,4
96939,96939,8
96940,96940,7
96941,96941,17
96942,96942,7
96943,96943,1
96944,96944,1
96945,96945,8
96946,96946,10
96947,96947,1
96948,96948,1
96949,96949,11
96950,96950,4
96951,96951,8
96952,96952,12
96953,96953,18
96954,96954,17
96955,96955,5
96956,96956,6
96957,96957,6
96958,96958,6
96959,96959,14
96960,96960,1
96961,96961,13
96962,96962,7
96963,96963,20
96964,96964,13
96965,96965,5
96966,96966,6
96967,96967,3
96968,96968,15
96969,96969,15
96970,96970,19
96971,96971,5
96972,96972,3
96973,96973,18
96974,96974,12
96975,96975,3
96976,96976,16
96977,96977,2
96978,96978,14
96979,96979,14
96980,96980,10
96981,96981,15
96982,96982,2
96983,96983,16
96984,96984,12
96985,96985,8
96986,96986,3
96987,96987,11
96988,96988,15
96989,96989,18
96990,96990,3
96991,96991,3
96992,96992,3
96993,96993,14
96994,96994,19
96995,96995,6
96996,96996,8
96997,96997,16
96998,96998,9
96999,96999,19
97000,97000,7
97001,97001,4
97002,97002,20
97003,97003,13
97004,97004,2
97005,97005,18
97006,97006,5
97007,97007,2
97008,97008,9
97009,97009,16
97010,97010,8
97011,97011,11
97012,97012,1
97013,97013,17
97014,97014,15
97015,97015,14
97016,97016,7
97017,97017,8
97018,97018,11
97019,97019,15
97020,97020,18
97021,97021,19
97022,97022,8
97023,97023,7
97024,97024,19
97025,97025,17
97026,97026,19
97027,97027,8
97028,97028,4
97029,97029,11
97030,97030,6
97031,97031,15
97032,97032,18
97033,97033,12
97034,97034,18
97035,97035,14
97036,97036,12
97037,97037,7
97038,97038,2
97039,97039,8
97040,97040,13
97041,97041,11
97042,97042,15
97043,97043,8
97044,97044,9
97045,97045,19
97046,97046,13
97047,97047,9
97048,97048,8
97049,97049,19
97050,97050,15
97051,97051,2
97052,97052,6
97053,97053,17
97054,97054,11
97055,97055,18
97056,97056,9
97057,97057,4
97058,97058,6
97059,97059,12
97060,97060,18
97061,97061,3
97062,97062,20
97063,97063,5
97064,97064,5
97065,97065,10
97066,97066,12
97067,97067,2
97068,97068,15
97069,97069,8
97070,97070,6
97071,97071,5
97072,97072,14
97073,97073,14
97074,97074,15
97075,97075,11
97076,97076,1
97077,97077,7
97078,97078,12
97079,97079,20
97080,97080,1
97081,97081,14
97082,97082,8
97083,97083,2
97084,97084,16
97085,97085,8
97086,97086,19
97087,97087,19
97088,97088,5
97089,97089,17
97090,97090,11
97091,97091,19
97092,97092,9
97093,97093,20
97094,97094,3
97095,97095,1
97096,97096,18
97097,97097,18
97098,97098,16
97099,97099,1
97100,97100,3
97101,97101,10
97102,97102,19
97103,97103,18
97104,97104,10
97105,97105,6
97106,97106,6
97107,97107,12
97108,97108,11
97109,97109,8
97110,97110,7
97111,97111,5
97112,97112,1
97113,97113,3
97114,97114,17
97115,97115,15
97116,97116,13
97117,97117,10
97118,97118,2
97119,97119,16
97120,97120,1
97121,97121,6
97122,97122,14
97123,97123,17
97124,97124,14
97125,97125,10
97126,97126,14
97127,97127,9
97128,97128,13
97129,97129,18
97130,97130,18
97131,97131,19
97132,97132,13
97133,97133,3
97134,97134,16
97135,97135,2
97136,97136,4
97137,97137,13
97138,97138,4
97139,97139,7
97140,97140,9
97141,97141,19
97142,97142,8
97143,97143,16
97144,97144,13
97145,97145,3
97146,97146,11
97147,97147,13
97148,97148,14
97149,97149,6
97150,97150,8
97151,97151,14
97152,97152,12
97153,97153,10
97154,97154,18
97155,97155,13
97156,97156,19
97157,97157,14
97158,97158,8
97159,97159,5
97160,97160,11
97161,97161,12
97162,97162,9
97163,97163,13
97164,97164,4
97165,97165,11
97166,97166,16
97167,97167,12
97168,97168,3
97169,97169,8
97170,97170,6
97171,97171,17
97172,97172,2
97173,97173,14
97174,97174,11
97175,97175,9
97176,97176,9
97177,97177,15
97178,97178,14
97179,97179,15
97180,97180,13
97181,97181,4
97182,97182,10
97183,97183,19
97184,97184,14
97185,97185,3
97186,97186,11
97187,97187,15
97188,97188,4
97189,97189,2
97190,97190,13
97191,97191,7
97192,97192,20
97193,97193,20
97194,97194,6
97195,97195,14
97196,97196,13
97197,97197,1
97198,97198,15
97199,97199,3
97200,97200,5
97201,97201,8
97202,97202,9
97203,97203,15
97204,97204,9
97205,97205,4
97206,97206,15
97207,97207,1
97208,97208,10
97209,97209,16
97210,97210,7
97211,97211,4
97212,97212,5
97213,97213,5
97214,97214,15
97215,97215,17
97216,97216,17
97217,97217,15
97218,97218,17
97219,97219,19
97220,97220,18
97221,97221,2
97222,97222,19
97223,97223,6
97224,97224,11
97225,97225,14
97226,97226,6
97227,97227,10
97228,97228,5
97229,97229,20
97230,97230,13
97231,97231,9
97232,97232,19
97233,97233,14
97234,97234,3
97235,97235,19
97236,97236,11
97237,97237,19
97238,97238,2
97239,97239,14
97240,97240,1
97241,97241,16
97242,97242,14
97243,97243,18
97244,97244,6
97245,97245,13
97246,97246,16
97247,97247,10
97248,97248,4
97249,97249,9
97250,97250,3
97251,97251,10
97252,97252,17
97253,97253,9
97254,97254,20
97255,97255,20
97256,97256,5
97257,97257,11
97258,97258,6
97259,97259,13
97260,97260,12
97261,97261,18
97262,97262,13
97263,97263,8
97264,97264,17
97265,97265,10
97266,97266,6
97267,97267,11
97268,97268,12
97269,97269,20
97270,97270,12
97271,97271,4
97272,97272,15
97273,97273,2
97274,97274,20
97275,97275,6
97276,97276,15
97277,97277,17
97278,97278,17
97279,97279,3
97280,97280,14
97281,97281,7
97282,97282,16
97283,97283,17
97284,97284,14
97285,97285,8
97286,97286,19
97287,97287,11
97288,97288,11
97289,97289,12
97290,97290,18
97291,97291,14
97292,97292,18
97293,97293,13
97294,97294,17
97295,97295,10
97296,97296,10
97297,97297,19
97298,97298,7
97299,97299,17
97300,97300,11
97301,97301,4
97302,97302,18
97303,97303,2
97304,97304,8
97305,97305,15
97306,97306,10
97307,97307,19
97308,97308,13
97309,97309,12
97310,97310,5
97311,97311,2
97312,97312,16
97313,97313,3
97314,97314,17
97315,97315,4
97316,97316,11
97317,97317,19
97318,97318,11
97319,97319,12
97320,97320,7
97321,97321,1
97322,97322,17
97323,97323,19
97324,97324,12
97325,97325,15
97326,97326,20
97327,97327,5
97328,97328,13
97329,97329,13
97330,97330,12
97331,97331,9
97332,97332,5
97333,97333,13
97334,97334,3
97335,97335,7
97336,97336,11
97337,97337,6
97338,97338,6
97339,97339,4
97340,97340,7
97341,97341,16
97342,97342,15
97343,97343,18
97344,97344,9
97345,97345,15
97346,97346,12
97347,97347,4
97348,97348,11
97349,97349,8
97350,97350,15
97351,97351,2
97352,97352,1
97353,97353,5
97354,97354,13
97355,97355,9
97356,97356,16
97357,97357,19
97358,97358,16
97359,97359,2
97360,97360,15
97361,97361,20
97362,97362,1
97363,97363,11
97364,97364,6
97365,97365,13
97366,97366,4
97367,97367,12
97368,97368,13
97369,97369,8
97370,97370,9
97371,97371,17
97372,97372,18
97373,97373,12
97374,97374,1
97375,97375,10
97376,97376,13
97377,97377,11
97378,97378,13
97379,97379,2
97380,97380,20
97381,97381,18
97382,97382,18
97383,97383,14
97384,97384,2
97385,97385,9
97386,97386,9
97387,97387,7
97388,97388,9
97389,97389,1
97390,97390,16
97391,97391,17
97392,97392,19
97393,97393,6
97394,97394,2
97395,97395,16
97396,97396,1
97397,97397,7
97398,97398,13
97399,97399,18
97400,97400,4
97401,97401,17
97402,97402,10
97403,97403,10
97404,97404,1
97405,97405,10
97406,97406,17
97407,97407,16
97408,97408,11
97409,97409,14
97410,97410,20
97411,97411,17
97412,97412,2
97413,97413,18
97414,97414,14
97415,97415,3
97416,97416,4
97417,97417,11
97418,97418,2
97419,97419,1
97420,97420,18
97421,97421,1
97422,97422,7
97423,97423,11
97424,97424,9
97425,97425,15
97426,97426,18
97427,97427,17
97428,97428,5
97429,97429,1
97430,97430,5
97431,97431,19
97432,97432,10
97433,97433,6
97434,97434,16
97435,97435,16
97436,97436,13
97437,97437,1
97438,97438,4
97439,97439,16
97440,97440,13
97441,97441,8
97442,97442,3
97443,97443,12
97444,97444,20
97445,97445,20
97446,97446,16
97447,97447,15
97448,97448,17
97449,97449,5
97450,97450,2
97451,97451,15
97452,97452,7
97453,97453,7
97454,97454,1
97455,97455,7
97456,97456,15
97457,97457,2
97458,97458,6
97459,97459,3
97460,97460,8
97461,97461,13
97462,97462,10
97463,97463,7
97464,97464,2
97465,97465,17
97466,97466,10
97467,97467,14
97468,97468,7
97469,97469,13
97470,97470,6
97471,97471,16
97472,97472,6
97473,97473,9
97474,97474,5
97475,97475,9
97476,97476,14
97477,97477,18
97478,97478,4
97479,97479,8
97480,97480,9
97481,97481,8
97482,97482,15
97483,97483,1
97484,97484,3
97485,97485,6
97486,97486,14
97487,97487,18
97488,97488,8
97489,97489,20
97490,97490,14
97491,97491,7
97492,97492,8
97493,97493,3
97494,97494,20
97495,97495,16
97496,97496,6
97497,97497,8
97498,97498,16
97499,97499,17
97500,97500,6
97501,97501,15
97502,97502,3
97503,97503,12
97504,97504,8
97505,97505,13
97506,97506,2
97507,97507,11
97508,97508,10
97509,97509,9
97510,97510,4
97511,97511,4
97512,97512,8
97513,97513,12
97514,97514,2
97515,97515,5
97516,97516,16
97517,97517,16
97518,97518,4
97519,97519,18
97520,97520,3
97521,97521,20
97522,97522,1
97523,97523,2
97524,97524,16
97525,97525,10
97526,97526,1
97527,97527,11
97528,97528,18
97529,97529,15
97530,97530,16
97531,97531,16
97532,97532,19
97533,97533,17
97534,97534,6
97535,97535,9
97536,97536,20
97537,97537,7
97538,97538,5
97539,97539,16
97540,97540,20
97541,97541,13
97542,97542,9
97543,97543,11
97544,97544,1
97545,97545,3
97546,97546,2
97547,97547,6
97548,97548,6
97549,97549,4
97550,97550,1
97551,97551,19
97552,97552,14
97553,97553,13
97554,97554,11
97555,97555,4
97556,97556,17
97557,97557,15
97558,97558,12
97559,97559,11
97560,97560,7
97561,97561,5
97562,97562,20
97563,97563,6
97564,97564,16
97565,97565,15
97566,97566,15
97567,97567,11
97568,97568,18
97569,97569,14
97570,97570,11
97571,97571,19
97572,97572,10
97573,97573,19
97574,97574,16
97575,97575,19
97576,97576,6
97577,97577,20
97578,97578,9
97579,97579,19
97580,97580,17
97581,97581,13
97582,97582,10
97583,97583,6
97584,97584,17
97585,97585,14
97586,97586,6
97587,97587,5
97588,97588,12
97589,97589,19
97590,97590,18
97591,97591,1
97592,97592,14
97593,97593,11
97594,97594,7
97595,97595,18
97596,97596,11
97597,97597,10
97598,97598,2
97599,97599,17
97600,97600,12
97601,97601,12
97602,97602,5
97603,97603,4
97604,97604,20
97605,97605,16
97606,97606,17
97607,97607,17
97608,97608,9
97609,97609,9
97610,97610,2
97611,97611,1
97612,97612,14
97613,97613,15
97614,97614,16
97615,97615,3
97616,97616,2
97617,97617,1
97618,97618,20
97619,97619,2
97620,97620,10
97621,97621,20
97622,97622,3
97623,97623,3
97624,97624,3
97625,97625,19
97626,97626,20
97627,97627,13
97628,97628,16
97629,97629,18
97630,97630,20
97631,97631,8
97632,97632,14
97633,97633,11
97634,97634,13
97635,97635,7
97636,97636,2
97637,97637,20
97638,97638,1
97639,97639,12
97640,97640,13
97641,97641,20
97642,97642,17
97643,97643,9
97644,97644,7
97645,97645,4
97646,97646,7
97647,97647,5
97648,97648,10
97649,97649,14
97650,97650,10
97651,97651,3
97652,97652,20
97653,97653,18
97654,97654,15
97655,97655,10
97656,97656,2
97657,97657,10
97658,97658,7
97659,97659,19
97660,97660,5
97661,97661,5
97662,97662,17
97663,97663,8
97664,97664,13
97665,97665,17
97666,97666,18
97667,97667,13
97668,97668,13
97669,97669,17
97670,97670,3
97671,97671,2
97672,97672,8
97673,97673,8
97674,97674,3
97675,97675,7
97676,97676,12
97677,97677,10
97678,97678,9
97679,97679,8
97680,97680,18
97681,97681,4
97682,97682,15
97683,97683,8
97684,97684,9
97685,97685,12
97686,97686,4
97687,97687,1
97688,97688,13
97689,97689,18
97690,97690,2
97691,97691,5
97692,97692,17
97693,97693,13
97694,97694,17
97695,97695,6
97696,97696,16
97697,97697,1
97698,97698,6
97699,97699,5
97700,97700,11
97701,97701,3
97702,97702,13
97703,97703,1
97704,97704,14
97705,97705,5
97706,97706,7
97707,97707,4
97708,97708,10
97709,97709,12
97710,97710,2
97711,97711,2
97712,97712,8
97713,97713,16
97714,97714,12
97715,97715,15
97716,97716,5
97717,97717,15
97718,97718,2
97719,97719,10
97720,97720,20
97721,97721,11
97722,97722,11
97723,97723,2
97724,97724,17
97725,97725,16
97726,97726,11
97727,97727,20
97728,97728,14
97729,97729,15
97730,97730,3
97731,97731,10
97732,97732,12
97733,97733,1
97734,97734,2
97735,97735,18
97736,97736,19
97737,97737,3
97738,97738,9
97739,97739,18
97740,97740,20
97741,97741,8
97742,97742,16
97743,97743,16
97744,97744,11
97745,97745,10
97746,97746,19
97747,97747,17
97748,97748,9
97749,97749,5
97750,97750,12
97751,97751,2
97752,97752,17
97753,97753,7
97754,97754,7
97755,97755,11
97756,97756,6
97757,97757,20
97758,97758,1
97759,97759,2
97760,97760,18
97761,97761,17
97762,97762,12
97763,97763,2
97764,97764,10
97765,97765,8
97766,97766,17
97767,97767,6
97768,97768,19
97769,97769,19
97770,97770,4
97771,97771,17
97772,97772,13
97773,97773,8
97774,97774,17
97775,97775,18
97776,97776,2
97777,97777,17
97778,97778,1
97779,97779,8
97780,97780,20
97781,97781,1
97782,97782,3
97783,97783,11
97784,97784,16
97785,97785,14
97786,97786,11
97787,97787,3
97788,97788,19
97789,97789,4
97790,97790,18
97791,97791,18
97792,97792,9
97793,97793,20
97794,97794,15
97795,97795,16
97796,97796,16
97797,97797,4
97798,97798,12
97799,97799,16
97800,97800,14
97801,97801,2
97802,97802,3
97803,97803,15
97804,97804,6
97805,97805,5
97806,97806,12
97807,97807,6
97808,97808,16
97809,97809,13
97810,97810,1
97811,97811,6
97812,97812,10
97813,97813,13
97814,97814,15
97815,97815,19
97816,97816,18
97817,97817,11
97818,97818,11
97819,97819,2
97820,97820,4
97821,97821,2
97822,97822,2
97823,97823,11
97824,97824,15
97825,97825,8
97826,97826,12
97827,97827,17
97828,97828,3
97829,97829,7
97830,97830,11
